label,sentence
3,"It's not going to be everyone's bag of popcorn, but it definitely gives you something to chew on."
1,"Violent, vulgar and forgettably entertaining."
0,"Like many such biographical melodramas, it suffers from the awkwardness that results from adhering to the messiness of true stories."
1,"As a story of dramatic enlightenment, the screenplay by Billy Ray and Terry George leaves something to be desired."
3,"Sometimes charming, sometimes infuriating, this Argentinean 'dramedy' succeeds mainly on the shoulders of its actors."
4,"""13 Conversations About One Thing"" is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling."
4,A no-holds-barred cinematic treat.
2,Your appreciation of it will depend on what experiences you bring to it and what associations you choose to make.
0,Plotless collection of moronic stunts is by far the worst movie of the year.
3,"All in all, Road to Perdition is more in love with strangeness than excellence."
1,"With all the sympathy, empathy and pity fogging up the screen...His Secret Life enters the land of unintentional melodrama and tiresome love triangles."
1,"Like a fish that's lived too long, Austin Powers in Goldmember has some unnecessary parts and is kinda wrong in places."
4,Adaptation's success in engaging the audience in the travails of creating a screenplay is extraordinary.
4,Canadian filmmaker Gary Burns' inventive and mordantly humorous take on the soullessness of work in the city.
3,"Ultimately, ""MIB II"" succeeds due to its rapid-fire delivery and enough inspired levity that it can't be dismissed as mindless."
3,"Like the original, this version is raised a few notches above kiddie fantasy pablum by Allen's astringent wit."
2,"Go for La Salle's performance, and make do as best you can with a stuttering script."
2,Was I scared?
2,"fast, frantic and fun, but also soon forgotten"
0,Tries so hard to be quirky and funny that the strain is all too evident.
1,"The self-serious Equilibrium makes its point too well; a movie, like life, isn't much fun without the highs and lows."
3,"A family film that contains some hefty thematic material on time, death, eternity, and what is needed to live a rich and full life."
3,"A riveting profile of law enforcement, and a visceral, nasty journey into an urban Hades."
3,"By no means a great movie, but it is a refreshingly forthright one."
3,Rewarding.
3,Often hilarious.
2,A perfectly competent and often imaginative film that lacks what little Lilo & Stitch had in spades -- charisma.
4,"Shot largely in small rooms, the film has a gentle, unforced intimacy that never becomes claustrophobic."
2,Just watch Bettany strut his stuff.
2,"It provides a grim, upsetting glimpse at the lives of some of the 1.2 million Palestinians who live in the crowded cities and refugee camps of Gaza."
3,"I like all four of the lead actors a lot and they manage to squeeze a few laughs out of the material, but they're treading water at best in this forgettable effort."
2,"Jaunty fun, with its celeb-strewn backdrop well used."
1,"The adventure doesn't contain half the excitement of Balto, or quarter the fun of Toy Story 2."
4,A very charming and funny movie.
2,"If you're looking for a tale of Brits behaving badly, watch Snatch again."
2,"You get the idea, though, that Kapur intended the film to be more than that."
4,"Nair's attention to detail creates an impeccable sense of place, while Thurman and Lewis give what can easily be considered career-best performances."
1,...the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material.
1,Beware the quirky Brit-com.
3,"A sense of real magic, perhaps."
1,"In theory, a middle-aged romance pairing Clayburgh and Tambor sounds promising, but in practice it's something else altogether -- clownish and offensive and nothing at all like real life."
3,A tour de force of modern cinema.
3,Able to provide insight into a fascinating part of theater history.
1,It still feels like a prison stretch.
2,A Lifetime movie about men.
2,near the end takes on a whole other meaning.
4,"Adams, with four scriptwriters, takes care with the characters, who are so believable that you feel what they feel."
4,He makes you realize that deep inside righteousness can be found a tough beauty.
3,"This is historical filmmaking without the balm of right-thinking ideology, either liberal or conservative."
1,"The direction, by George Hickenlooper, has no snap to it, no wiseacre crackle or hard-bitten cynicism."
3,(A) smarter and much funnier version of the old Police Academy flicks.
0,"Her fans walked out muttering words like ""horrible"" and ""terrible,"" but had so much fun dissing the film that they didn't mind the ticket cost."
1,A supernatural mystery that doesn't know whether it wants to be a suspenseful horror movie or a weepy melodrama.
2,Snipes relies too much on a scorchingly plotted dramatic scenario for its own good.
3,An impeccable study in perversity.
2,Then Nadia's birthday might not have been such a bad day after all.
3,"What sets it apart is the vision that Taymor, the avant garde director of Broadway's The Lion King and the film Titus, brings."
2,"Twenty years later, Reggio still knows how to make a point with poetic imagery, but his ability to startle has been stifled by the very prevalence of the fast-forward technology that he so stringently takes to task."
4,Offers the flash of rock videos fused with solid performances and eerie atmosphere.
0,But the film itself is ultimately quite unengaging.
0,"A sleep-inducingly slow-paced crime drama with clumsy dialogue, heavy-handed phoney-feeling sentiment, and an overly-familiar set of plot devices."
2,"Decasia is what has happened already to so many silent movies, newsreels and the like."
0,An awful movie that will only satisfy the most emotionally malleable of filmgoers.
0,"I guess it just goes to show that if you give a filmmaker an unlimited amount of phony blood, nothing good can happen."
1,Time of Favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation.
